"Antal lägenheter efter region, upplåtelseform och år"

"region","upplåtelseform","2022"
"1081C1100","äganderätt",444
"1081C1100","uppgift saknas",0
"1081C1110","hyresrätt",193
"1081C1110","bostadsrätt",0
"1081C1110","äganderätt",562
"1081C1110","uppgift saknas",0
"1082A0010","hyresrätt",32
"1082A0010","bostadsrätt",0
"1082A0010","äganderätt",640
"1082A0010","uppgift saknas",0
"1082A0020","hyresrätt",154
"1082A0020","bostadsrätt",1
"1082A0020","äganderätt",1010
"1082A0020","uppgift saknas",0
"1082A0030","hyresrätt",25
"1082A0030","bostadsrätt",0
"1082A0030","äganderätt",470
"1082A0030","uppgift saknas",0
"1082B2010","hyresrätt",431
"1082B2010","bostadsrätt",108
"1082B2010","äganderätt",588
"1082B2010","uppgift saknas",0
"1082C1010","hyresrätt",49
"1082C1010","bostadsrätt",427
"1082C1010","äganderätt",403
"1082C1010","uppgift saknas",0
"1082C1020","hyresrätt",351
"1082C1020","bostadsrätt",236
"1082C1020","äganderätt",242
"1082C1020","uppgift saknas",0
"1082C1030","hyresrätt",781
"1082C1030","bostadsrätt",144
"1082C1030","äganderätt",112
"1082C1030","uppgift saknas",0
"1082C1040","hyresrätt",860
"1082C1040","bostadsrätt",246
"1082C1040","äganderätt",55
"1082C1040","uppgift saknas",0
"1082C1050","hyresrätt",159
"1082C1050","bostadsrätt",257
"1082C1050","äganderätt",307
"1082C1050","uppgift saknas",0
"1082C1060","hyresrätt",794
"1082C1060","bostadsrätt",234
"1082C1060","äganderätt",87
"1082C1060","uppgift saknas",0
"1082C1070","hyresrätt",83
"1082C1070","bostadsrätt",536
"1082C1070","äganderätt",317
"1082C1070","uppgift saknas",0
"1082C1080","hyresrätt",566
"1082C1080","bostadsrätt",51
"1082C1080","äganderätt",429
"1082C1080","uppgift saknas",0
"1082C1090","hyresrätt",258
"1082C1090","bostadsrätt",12
"1082C1090","äganderätt",674
"1082C1090","uppgift saknas",0
"1082C1100","hyresrätt",61
"1082C1100","bostadsrätt",0
"1082C1100","äganderätt",622
"1082C1100","uppgift saknas",0
"1082C1110","hyresrätt",62
"1082C1110","bostadsrätt",0
"1082C1110","äganderätt",600
"1082C1110","uppgift saknas",0
"1082C1120","hyresrätt",710
"1082C1120","bostadsrätt",40
"1082C1120","äganderätt",410
"1082C1120","uppgift saknas",0
"1082C1130","hyresrätt",558
"1082C1130","bostadsrätt",90
"1082C1130","äganderätt",621
"1082C1130","uppgift saknas",0
"1082C1140","hyresrätt",41
"1082C1140","bostadsrätt",0
"1082C1140","äganderätt",752
"1082C1140","uppgift saknas",0
"1083A0010","hyresrätt",221
"1083A0010","bostadsrätt",51
"1083A0010","äganderätt",760
"1083A0010","uppgift saknas",0
"1083A0020","hyresrätt",57
"1083A0020","bostadsrätt",0
"1083A0020","äganderätt",705
"1083A0020","uppgift saknas",1
"1083B2010","hyresrätt",406
"1083B2010","bostadsrätt",0
"1083B2010","äganderätt",603
"1083B2010","uppgift saknas",0
"1083B3010","hyresrätt",72
"1083B3010","bostadsrätt",10
"1083B3010","äganderätt",636
"1083B3010","uppgift saknas",0
"1083B4010","hyresrätt",23
"1083B4010","bostadsrätt",30
"1083B4010","äganderätt",473
"1083B4010","uppgift saknas",0
"1083C1010","hyresrätt",275
"1083C1010","bostadsrätt",35
"1083C1010","äganderätt",768
"1083C1010","uppgift saknas",0
"1083C1020","hyresrätt",345
"1083C1020","bostadsrätt",28
"1083C1020","äganderätt",623
"1083C1020","uppgift saknas",0
"1083C1030","hyresrätt",970
"1083C1030","bostadsrätt",490
"1083C1030","äganderätt",107
"1083C1030","uppgift saknas",0
"1083C1040","hyresrätt",283
"1083C1040","bostadsrätt",114
"1083C1040","äganderätt",626
"1083C1040","uppgift saknas",0
"1214A0010","hyresrätt",12
"1214A0010","bostadsrätt",0
"1214A0010","äganderätt",376
"1214A0010","uppgift saknas",0
"1214A0020","hyresrätt",65
"1214A0020","bostadsrätt",0
"1214A0020","äganderätt",655
"1214A0020","uppgift saknas",0
"1214A0030","hyresrätt",23
"1214A0030","bostadsrätt",0
"1214A0030","äganderätt",645
"1214A0030","uppgift saknas",0
"1214A0040","hyresrätt",81
"1214A0040","bostadsrätt",30
"1214A0040","äganderätt",356
"1214A0040","uppgift saknas",0
"1214B2010","hyresrätt",330
"1214B2010","bostadsrätt",86
"1214B2010","äganderätt",427
"1214B2010","uppgift saknas",0
"1214B3010","hyresrätt",210
"1214B3010","bostadsrätt",0
"1214B3010","äganderätt",503
"1214B3010","uppgift saknas",0
"1214B4010","hyresrätt",80
"1214B4010","bostadsrätt",0
"1214B4010","äganderätt",380
"1214B4010","uppgift saknas",0
"1214C1010","hyresrätt",402
"1214C1010","bostadsrätt",33
"1214C1010","äganderätt",488
"1214C1010","uppgift saknas",0
"1214C1020","hyresrätt",573
"1214C1020","bostadsrätt",87
"1214C1020","äganderätt",377
"1214C1020","uppgift saknas",0
"1230A0010","hyresrätt",72
"1230A0010","bostadsrätt",20
"1230A0010","äganderätt",597
"1230A0010","uppgift saknas",0
"1230A0020","hyresrätt",404
"1230A0020","bostadsrätt",0
"1230A0020","äganderätt",29
"1230A0020","uppgift saknas",0
"1230B2010","hyresrätt",12
"1230B2010","bostadsrätt",137
"1230B2010","äganderätt",787
"1230B2010","uppgift saknas",0
"1230B2020","hyresrätt",105
"1230B2020","bostadsrätt",37
"1230B2020","äganderätt",830
"1230B2020","uppgift saknas",0
"1230C1010","hyresrätt",247
"1230C1010","bostadsrätt",466
"1230C1010","äganderätt",500
"1230C1010","uppgift saknas",0
"1230C1020","hyresrätt",23
"1230C1020","bostadsrätt",115
"1230C1020","äganderätt",706
"1230C1020","uppgift saknas",0
"1230C1030","hyresrätt",166
"1230C1030","bostadsrätt",322
"1230C1030","äganderätt",405
"1230C1030","uppgift saknas",0
"1230C1040","hyresrätt",317
"1230C1040","bostadsrätt",193
"1230C1040","äganderätt",373
"1230C1040","uppgift saknas",0
"1230C1050","hyresrätt",417
"1230C1050","bostadsrätt",306
"1230C1050","äganderätt",615
"1230C1050","uppgift saknas",0
"1230C1060","hyresrätt",202
"1230C1060","bostadsrätt",107
"1230C1060","äganderätt",547
"1230C1060","uppgift saknas",0
"1230C1070","hyresrätt",29
"1230C1070","bostadsrätt",159
"1230C1070","äganderätt",544
"1230C1070","uppgift saknas",0
"1230C1080","hyresrätt",485
"1230C1080","bostadsrätt",0
"1230C1080","äganderätt",396
"1230C1080","uppgift saknas",0
"1231C1010","hyresrätt",259
"1231C1010","bostadsrätt",571
"1231C1010","äganderätt",0
"1231C1010","uppgift saknas",0
"1231C1020","hyresrätt",1052
"1231C1020","bostadsrätt",65
"1231C1020","äganderätt",231
"1231C1020","uppgift saknas",0
"1231C1030","hyresrätt",330
"1231C1030","bostadsrätt",390
"1231C1030","äganderätt",0
"1231C1030","uppgift saknas",0
"1231C1040","hyresrätt",558
"1231C1040","bostadsrätt",113
"1231C1040","äganderätt",237
"1231C1040","uppgift saknas",0
"1231C1050","hyresrätt",891
"1231C1050","bostadsrätt",0
"1231C1050","äganderätt",108
"1231C1050","uppgift saknas",0
"1231C1060","hyresrätt",236
"1231C1060","bostadsrätt",240
"1231C1060","äganderätt",186
"1231C1060","uppgift saknas",0
"1231C1070","hyresrätt",345
"1231C1070","bostadsrätt",115
"1231C1070","äganderätt",154
"1231C1070","uppgift saknas",0
"1231C1080","hyresrätt",327
"1231C1080","bostadsrätt",68
"1231C1080","äganderätt",488
"1231C1080","uppgift saknas",0
"1231C1090","hyresrätt",52
"1231C1090","bostadsrätt",166
"1231C1090","äganderätt",561
"1231C1090","uppgift saknas",0
"1231C1100","hyresrätt",26
"1231C1100","bostadsrätt",0
"1231C1100","äganderätt",726
"1231C1100","uppgift saknas",0
"1233A0010","hyresrätt",19
"1233A0010","bostadsrätt",5
"1233A0010","äganderätt",561
"1233A0010","uppgift saknas",0
"1233A0020","hyresrätt",7
"1233A0020","bostadsrätt",0
"1233A0020","äganderätt",309
"1233A0020","uppgift saknas",0
"1233B2010","hyresrätt",11
"1233B2010","bostadsrätt",6
"1233B2010","äganderätt",774
"1233B2010","uppgift saknas",0
"1233B2020","hyresrätt",22
"1233B2020","bostadsrätt",108
"1233B2020","äganderätt",476
"1233B2020","uppgift saknas",0
"1233B2030","hyresrätt",12
"1233B2030","bostadsrätt",0
"1233B2030","äganderätt",460
"1233B2030","uppgift saknas",0
"1233B2040","hyresrätt",37
"1233B2040","bostadsrätt",10
"1233B2040","äganderätt",682
"1233B2040","uppgift saknas",0
"1233B2050","hyresrätt",15
"1233B2050","bostadsrätt",35
"1233B2050","äganderätt",807
"1233B2050","uppgift saknas",0
"1233B2060","hyresrätt",106
"1233B2060","bostadsrätt",110
"1233B2060","äganderätt",614
"1233B2060","uppgift saknas",0
"1233B2070","hyresrätt",160
"1233B2070","bostadsrätt",291
"1233B2070","äganderätt",631
"1233B2070","uppgift saknas",0
"1233B2080","hyresrätt",114
"1233B2080","bostadsrätt",130
"1233B2080","äganderätt",598
"1233B2080","uppgift saknas",0
"1233B3010","hyresrätt",100
"1233B3010","bostadsrätt",218
"1233B3010","äganderätt",460
"1233B3010","uppgift saknas",0
"1233B3020","hyresrätt",122
"1233B3020","bostadsrätt",145
"1233B3020","äganderätt",524
"1233B3020","uppgift saknas",0
"1233B3030","hyresrätt",86
"1233B3030","bostadsrätt",88
"1233B3030","äganderätt",696
"1233B3030","uppgift saknas",0
"1233B3040","hyresrätt",101
"1233B3040","bostadsrätt",130
"1233B3040","äganderätt",764
"1233B3040","uppgift saknas",0
"1233B4010","hyresrätt",101
"1233B4010","bostadsrätt",9
"1233B4010","äganderätt",272
"1233B4010","uppgift saknas",0
"1233B4020","hyresrätt",84
"1233B4020","bostadsrätt",34
"1233B4020","äganderätt",471
"1233B4020","uppgift saknas",0
"1233C1010","hyresrätt",6
"1233C1010","bostadsrätt",17
"1233C1010","äganderätt",456
"1233C1010","uppgift saknas",0
"1233C1020","hyresrätt",238
"1233C1020","bostadsrätt",272
"1233C1020","äganderätt",334
"1233C1020","uppgift saknas",0
"1233C1030","hyresrätt",682
"1233C1030","bostadsrätt",150
"1233C1030","äganderätt",306
"1233C1030","uppgift saknas",0
"1233C1040","hyresrätt",4
"1233C1040","bostadsrätt",69
"1233C1040","äganderätt",633
"1233C1040","uppgift saknas",0
"1233C1050","hyresrätt",77
"1233C1050","bostadsrätt",239
"1233C1050","äganderätt",302
"1233C1050","uppgift saknas",0
"1256A0010","hyresrätt",43
"1256A0010","bostadsrätt",0
"1256A0010","äganderätt",503
"1256A0010","uppgift saknas",0
"1256A0020","hyresrätt",34
"1256A0020","bostadsrätt",0
"1256A0020","äganderätt",346
"1256A0020","uppgift saknas",0
"1256A0030","hyresrätt",15
"1256A0030","bostadsrätt",0
"1256A0030","äganderätt",508
"1256A0030","uppgift saknas",0
"1256B2010","hyresrätt",124
"1256B2010","bostadsrätt",69
"1256B2010","äganderätt",565
"1256B2010","uppgift saknas",0
"1256B2020","hyresrätt",437
"1256B2020","bostadsrätt",0
"1256B2020","äganderätt",346
"1256B2020","uppgift saknas",0
"1256B3010","hyresrätt",327
"1256B3010","bostadsrätt",0
"1256B3010","äganderätt",459
"1256B3010","uppgift saknas",1
"1256B4010","hyresrätt",337
"1256B4010","bostadsrätt",18
"1256B4010","äganderätt",357
"1256B4010","uppgift saknas",0
"1256B5010","hyresrätt",239
"1256B5010","bostadsrätt",0
"1256B5010","äganderätt",375
"1256B5010","uppgift saknas",0
"1256C1010","hyresrätt",170
"1256C1010","bostadsrätt",22
"1256C1010","äganderätt",471
"1256C1010","uppgift saknas",0
"1256C1020","hyresrätt",611
"1256C1020","bostadsrätt",12
"1256C1020","äganderätt",335
"1256C1020","uppgift saknas",0
"1257A0010","hyresrätt",60
"1257A0010","bostadsrätt",14
"1257A0010","äganderätt",512
"1257A0010","uppgift saknas",0
"1257A0020","hyresrätt",111
"1257A0020","bostadsrätt",0
"1257A0020","äganderätt",756
"1257A0020","uppgift saknas",1
"1257A0030","hyresrätt",165
"1257A0030","bostadsrätt",19
"1257A0030","äganderätt",581
"1257A0030","uppgift saknas",0
"1257C1010","hyresrätt",201
"1257C1010","bostadsrätt",24
"1257C1010","äganderätt",415
"1257C1010","uppgift saknas",0
"1257C1020","hyresrätt",394
"1257C1020","bostadsrätt",186
"1257C1020","äganderätt",309
"1257C1020","uppgift saknas",0
"1257C1030","hyresrätt",578
"1257C1030","bostadsrätt",57
"1257C1030","äganderätt",273
"1257C1030","uppgift saknas",0
"1257C1040","hyresrätt",34
"1257C1040","bostadsrätt",12
"1257C1040","äganderätt",390
"1257C1040","uppgift saknas",0
"1260A0010","hyresrätt",52
"1260A0010","bostadsrätt",20
"1260A0010","äganderätt",622
"1260A0010","uppgift saknas",0
"1260A0020","hyresrätt",532
"1260A0020","bostadsrätt",72
"1260A0020","äganderätt",368
"1260A0020","uppgift saknas",0
"1260A0030","hyresrätt",27
"1260A0030","bostadsrätt",9
"1260A0030","äganderätt",737
"1260A0030","uppgift saknas",4
"1260B2010","hyresrätt",190
"1260B2010","bostadsrätt",63
"1260B2010","äganderätt",583
"1260B2010","uppgift saknas",0
"1260C1010","hyresrätt",48
"1260C1010","bostadsrätt",76
"1260C1010","äganderätt",550
"1260C1010","uppgift saknas",0
"1260C1020","hyresrätt",454
"1260C1020","bostadsrätt",264
"1260C1020","äganderätt",212
"1260C1020","uppgift saknas",0
"1260C1030","hyresrätt",46
"1260C1030","bostadsrätt",59
"1260C1030","äganderätt",602
"1260C1030","uppgift saknas",0
"1260C1040","hyresrätt",449
"1260C1040","bostadsrätt",181
"1260C1040","äganderätt",370
"1260C1040","uppgift saknas",0
"1261A0010","hyresrätt",31
"1261A0010","bostadsrätt",0
"1261A0010","äganderätt",248
"1261A0010","uppgift saknas",0
"1261A0020","hyresrätt",7
"1261A0020","bostadsrätt",0
"1261A0020","äganderätt",326
"1261A0020","uppgift saknas",1
"1261A0030","hyresrätt",39
"1261A0030","bostadsrätt",0
"1261A0030","äganderätt",405
"1261A0030","uppgift saknas",0
"1261B2010","hyresrätt",171
"1261B2010","bostadsrätt",135
"1261B2010","äganderätt",512
"1261B2010","uppgift saknas",0
"1261B2020","hyresrätt",142
"1261B2020","bostadsrätt",64
"1261B2020","äganderätt",667
"1261B2020","uppgift saknas",0
"1261B2030","hyresrätt",37
"1261B2030","bostadsrätt",92
"1261B2030","äganderätt",720
"1261B2030","uppgift saknas",0
"1261B2040","hyresrätt",487
"1261B2040","bostadsrätt",142
"1261B2040","äganderätt",260
"1261B2040","uppgift saknas",0
"1261B2050","hyresrätt",17
"1261B2050","bostadsrätt",31
"1261B2050","äganderätt",848
"1261B2050","uppgift saknas",0
"1261B2060","hyresrätt",36
"1261B2060","bostadsrätt",23
"1261B2060","äganderätt",593
"1261B2060","uppgift saknas",0
"1261B2070","hyresrätt",69
"1261B2070","bostadsrätt",27
"1261B2070","äganderätt",537
"1261B2070","uppgift saknas",0
"1261C1010","hyresrätt",106
"1261C1010","bostadsrätt",0
"1261C1010","äganderätt",469
"1261C1010","uppgift saknas",0
"1261C1020","hyresrätt",53
"1261C1020","bostadsrätt",54
"1261C1020","äganderätt",383
"1261C1020","uppgift saknas",0
"1261C1030","hyresrätt",398
"1261C1030","bostadsrätt",45
"1261C1030","äganderätt",370
"1261C1030","uppgift saknas",0
"1261C1040","hyresrätt",667
"1261C1040","bostadsrätt",118
"1261C1040","äganderätt",155
"1261C1040","uppgift saknas",0
"1261C1050","hyresrätt",1
"1261C1050","bostadsrätt",346
"1261C1050","äganderätt",246
"1261C1050","uppgift saknas",0
"1261C1060","hyresrätt",148
"1261C1060","bostadsrätt",164
"1261C1060","äganderätt",259
"1261C1060","uppgift saknas",0
"1261C1070","hyresrätt",658
"1261C1070","bostadsrätt",28
"1261C1070","äganderätt",140
"1261C1070","uppgift saknas",0
"1261C1080","hyresrätt",692
"1261C1080","bostadsrätt",519
"1261C1080","äganderätt",354
"1261C1080","uppgift saknas",0
"1261C1090","hyresrätt",4
"1261C1090","bostadsrätt",314
"1261C1090","äganderätt",250
"1261C1090","uppgift saknas",0
"1262C1010","hyresrätt",308
"1262C1010","bostadsrätt",6
"1262C1010","äganderätt",433
"1262C1010","uppgift saknas",0
"1262C1020","hyresrätt",6
"1262C1020","bostadsrätt",7
"1262C1020","äganderätt",594
"1262C1020","uppgift saknas",0
"1262C1030","hyresrätt",211
"1262C1030","bostadsrätt",646
"1262C1030","äganderätt",185
"1262C1030","uppgift saknas",0
"1262C1040","hyresrätt",3
"1262C1040","bostadsrätt",255
"1262C1040","äganderätt",478
"1262C1040","uppgift saknas",0
"1262C1050","hyresrätt",35
"1262C1050","bostadsrätt",1075
"1262C1050","äganderätt",159
"1262C1050","uppgift saknas",0
"1262C1060","hyresrätt",224
"1262C1060","bostadsrätt",105
"1262C1060","äganderätt",472
"1262C1060","uppgift saknas",0
"1262C1070","hyresrätt",38
"1262C1070","bostadsrätt",528
"1262C1070","äganderätt",455
"1262C1070","uppgift saknas",0
"1262C1080","hyresrätt",26
"1262C1080","bostadsrätt",0
"1262C1080","äganderätt",563
"1262C1080","uppgift saknas",0
"1262C1090","hyresrätt",9
"1262C1090","bostadsrätt",288
"1262C1090","äganderätt",636
"1262C1090","uppgift saknas",0
"1262C1100","hyresrätt",207
"1262C1100","bostadsrätt",116
"1262C1100","äganderätt",688
"1262C1100","uppgift saknas",0
"1262C1110","hyresrätt",6
"1262C1110","bostadsrätt",0
"1262C1110","äganderätt",699
"1262C1110","uppgift saknas",0
"1262C1120","hyresrätt",35
"1262C1120","bostadsrätt",0
"1262C1120","äganderätt",665
"1262C1120","uppgift saknas",0
"1263A0010","hyresrätt",24
"1263A0010","bostadsrätt",0
"1263A0010","äganderätt",348
"1263A0010","uppgift saknas",0
"1263A0020","hyresrätt",60
"1263A0020","bostadsrätt",0
"1263A0020","äganderätt",581
"1263A0020","uppgift saknas",0
"1263B2010","hyresrätt",116
"1263B2010","bostadsrätt",0
"1263B2010","äganderätt",531
"1263B2010","uppgift saknas",0
"1263B2020","hyresrätt",196
"1263B2020","bostadsrätt",65
"1263B2020","äganderätt",673
"1263B2020","uppgift saknas",0
"1263B3010","hyresrätt",27
"1263B3010","bostadsrätt",81
"1263B3010","äganderätt",652
"1263B3010","uppgift saknas",0
"1263C1010","hyresrätt",180
"1263C1010","bostadsrätt",161
"1263C1010","äganderätt",287
"1263C1010","uppgift saknas",0
"1263C1020","hyresrätt",510
"1263C1020","bostadsrätt",619
"1263C1020","äganderätt",115
"1263C1020","uppgift saknas",0
"1263C1030","hyresrätt",50
"1263C1030","bostadsrätt",0
"1263C1030","äganderätt",429
"1263C1030","uppgift saknas",0
"1263C1040","hyresrätt",413
"1263C1040","bostadsrätt",247
"1263C1040","äganderätt",359
"1263C1040","uppgift saknas",0
"1263C1050","hyresrätt",319
"1263C1050","bostadsrätt",293
"1263C1050","äganderätt",366
"1263C1050","uppgift saknas",0
"1263C1060","hyresrätt",59
"1263C1060","bostadsrätt",0
